learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
242000.0,44.348594626,0.0,242000.0,90.2,80.39184300669079,81.1175337186898,80.24193548387098,242000.0,0.0
243000.0,44.581836595,0.0,243000.0,88.3,76.50187181670657,77.36943907156673,74.78448275862068,243000.0,0.0
244000.0,44.79613541,0.0,244000.0,89.9,79.6074947504442,79.5131845841785,78.04347826086956,244000.0,0.0
245000.0,44.965081195,0.0,245000.0,89.3,78.41506023610293,78.60000000000001,76.63755458515284,245000.0,0.0
246000.0,45.140987627,0.0,246000.0,90.0,79.568486433475,80.43052837573386,76.95852534562214,246000.0,0.0
247000.0,45.320839545,0.0,247000.0,90.3,80.45977937680799,80.63872255489024,78.9587852494577,247000.0,0.0
248000.0,45.486297783,0.0,248000.0,87.1,73.96085650615251,74.85380116959064,71.89542483660131,248000.0,0.0
249000.0,45.661875292,0.0,249000.0,90.9,81.73248325812203,82.05128205128206,80.72033898305085,249000.0,0.0
250000.0,45.845371004,0.0,250000.0,89.7,79.26063144329896,79.31726907630522,77.8494623655914,250000.0,0.0
251000.0,46.07545073,0.0,251000.0,84.8,63.7402850204438,64.40281030444964,49.163879598662206,251000.0,0.0
252000.0,46.267962056,0.0,252000.0,87.6,68.86065141508249,71.75398633257403,59.344262295081975,252000.0,0.0
253000.0,46.452929084,0.0,253000.0,88.8,71.03248499896544,72.81553398058253,60.28368794326242,253000.0,0.0
254000.0,46.637709931,0.0,254000.0,88.5,71.27585173343991,73.62385321100918,63.14102564102565,254000.0,0.0
255000.0,46.812691692,0.0,255000.0,89.1,70.29519490712481,71.54046997389034,60.50724637681161,255000.0,0.0
256000.0,46.99238779,0.0,256000.0,89.0,72.3822101261882,74.71264367816093,63.210702341137136,256000.0,0.0
257000.0,47.162439249,0.0,257000.0,89.4,73.89162561576356,74.64114832535886,66.02564102564104,257000.0,0.0
258000.0,47.322728669,0.0,258000.0,88.8,72.38222993766276,74.4874715261959,63.63636363636365,258000.0,0.0
259000.0,47.485991542,0.0,259000.0,88.3,71.34038800705467,72.59953161592506,62.857142857142854,259000.0,0.0
260000.0,47.648807345,0.0,260000.0,88.0,70.25801174808535,71.69811320754718,60.3960396039604,260000.0,0.0
261000.0,47.817822796,0.0,261000.0,89.4,73.44689378757515,74.64114832535886,64.66666666666667,261000.0,0.0
262000.0,47.991209219,0.0,262000.0,88.2,71.12146605059128,71.35922330097088,61.68831168831169,262000.0,0.0
263000.0,48.161750751,0.0,263000.0,88.2,69.74870919280328,71.63461538461539,59.45017182130585,263000.0,0.0
264000.0,48.320867216,0.0,264000.0,88.6,71.60110008370202,72.92161520190025,61.74496644295303,264000.0,0.0
265000.0,48.474833405,0.0,265000.0,88.0,69.29265633876342,72.2863741339492,59.5959595959596,265000.0,0.0
266000.0,48.632338036,0.0,266000.0,88.0,67.41680424015986,70.44334975369459,56.52173913043479,266000.0,0.0
267000.0,48.783300331,0.0,267000.0,89.1,72.55016520267547,73.79807692307693,63.54515050167225,267000.0,0.0
268000.0,48.950552604,0.0,268000.0,88.3,67.93220264655258,71.32352941176471,57.299270072992705,268000.0,0.0
269000.0,49.125185595,0.0,269000.0,89.0,72.43936660653438,73.42995169082126,64.05228758169935,269000.0,0.0
270000.0,49.293005621,0.0,270000.0,87.0,66.96063232266755,68.59903381642512,56.52173913043479,270000.0,0.0
271000.0,49.440761182,0.0,271000.0,87.5,65.04044121759948,67.44791666666666,52.107279693486596,271000.0,0.0
272000.0,49.596291252,0.0,272000.0,89.4,73.0560992348949,73.76237623762377,63.573883161512036,272000.0,0.0
273000.0,49.761115215,0.0,273000.0,90.7,76.39689758791522,77.42718446601943,68.25938566552902,273000.0,0.0
274000.0,49.917323481,0.0,274000.0,88.8,73.41889916269533,75.38461538461539,65.6441717791411,274000.0,0.0
275000.0,50.087214376,0.0,275000.0,88.7,73.0055135641322,75.21929824561403,65.65349544072949,275000.0,0.0
276000.0,50.245600879,0.0,276000.0,88.0,68.05792163543441,70.51597051597052,56.83453237410072,276000.0,0.0
277000.0,50.410852852,0.0,277000.0,88.7,71.09530874302962,73.0952380952381,61.694915254237294,277000.0,0.0
278000.0,50.571764199,0.0,278000.0,89.9,74.15954561735661,74.62311557788945,64.6853146853147,278000.0,0.0
279000.0,50.725487285,0.0,279000.0,88.6,70.72885159527759,71.571072319202,61.09215017064847,279000.0,0.0
280000.0,50.884485998,0.0,280000.0,87.9,69.3515704154002,71.7948717948718,59.66666666666668,280000.0,0.0
281000.0,51.105016829,0.0,281000.0,88.9,71.8182556769712,74.18604651162791,62.87625418060202,281000.0,0.0
282000.0,51.318110151,0.0,282000.0,90.2,73.61392323267135,74.74226804123712,63.97058823529412,282000.0,0.0
283000.0,51.483600447,0.0,283000.0,88.9,71.29231151204172,72.1105527638191,59.782608695652186,283000.0,0.0
284000.0,51.650996441,0.0,284000.0,89.4,73.0560992348949,74.58033573141488,63.573883161512036,284000.0,0.0
285000.0,51.83088992,0.0,285000.0,89.3,73.72169556461516,74.09200968523002,64.91803278688526,285000.0,0.0
286000.0,52.003684263,0.0,286000.0,87.9,69.49405512247759,72.31121281464532,59.933774834437095,286000.0,0.0
287000.0,52.159217132,0.0,287000.0,89.4,72.19176141580662,74.94089834515367,63.82252559726963,287000.0,0.0
288000.0,52.328127476,0.0,288000.0,88.2,69.49454003970881,70.93596059113301,58.450704225352126,288000.0,0.0
289000.0,52.494449733,0.0,289000.0,88.3,70.83632447954056,71.875,61.88925081433225,289000.0,0.0
290000.0,52.666002135,0.0,290000.0,89.0,72.41835834068844,73.2360097323601,62.83783783783785,290000.0,0.0
291000.0,52.832065891,0.0,291000.0,88.4,69.10423591579307,70.55837563451777,57.971014492753625,291000.0,0.0
292000.0,52.99610211,0.0,292000.0,89.5,72.9868793413944,73.55163727959699,63.793103448275865,292000.0,0.0
293000.0,53.145440224,0.0,293000.0,89.5,73.05564394444845,74.3276283618582,62.76595744680852,293000.0,0.0
294000.0,53.320482335,0.0,294000.0,87.0,66.90427698574338,69.26713947990544,56.66666666666668,294000.0,0.0
295000.0,53.517874696,0.0,295000.0,87.9,69.79108412558921,72.11981566820278,60.71428571428572,295000.0,0.0
296000.0,53.714816809,0.0,296000.0,87.6,69.13088504739903,71.36258660508084,59.74025974025975,296000.0,0.0
297000.0,53.898870418,0.0,297000.0,88.8,70.72737252032097,71.71717171717172,60.701754385964925,297000.0,0.0
298000.0,54.100341354,0.0,298000.0,88.5,69.94909638239383,71.1779448621554,60.20761245674742,298000.0,0.0
299000.0,54.360067715,0.0,299000.0,89.4,72.90457810383171,73.02798982188295,62.80701754385966,299000.0,0.0
300000.0,54.595099798,0.0,300000.0,88.3,69.77775022472954,70.82294264339153,60.606060606060616,300000.0,0.0
301000.0,54.859127917,0.0,301000.0,88.2,71.2856252920106,72.68518518518519,62.65822784810127,301000.0,0.0
302000.0,55.057434831,0.0,302000.0,88.6,70.20464702961242,73.04964539007092,60.00000000000001,302000.0,0.0
303000.0,55.251104554,0.0,303000.0,88.4,70.84196344185484,73.27188940092167,61.58940397350994,303000.0,0.0
304000.0,55.436510224,0.0,304000.0,88.7,72.30690807854056,75.05518763796908,63.07189542483661,304000.0,0.0
305000.0,55.629405952,0.0,305000.0,89.3,73.2703145609337,74.15458937198068,64.21404682274249,305000.0,0.0
306000.0,55.820504131,0.0,306000.0,89.3,72.32882663880585,73.25,62.71777003484321,306000.0,0.0
307000.0,55.998598142,0.0,307000.0,89.1,72.50363254762674,74.76851851851852,62.67123287671234,307000.0,0.0
308000.0,56.170467396,0.0,308000.0,88.0,70.56096089023654,72.2863741339492,61.66134185303513,308000.0,0.0
309000.0,56.338324901,0.0,309000.0,87.9,67.85847101949743,70.27027027027027,57.8397212543554,309000.0,0.0
310000.0,56.540586181,0.0,310000.0,87.5,69.22395115225527,72.03579418344519,60.443037974683534,310000.0,0.0
311000.0,56.710302919,0.0,311000.0,89.0,72.09198481803975,72.22222222222223,63.08724832214766,311000.0,0.0
312000.0,56.868240896,0.0,312000.0,87.8,69.86746624909233,69.11392405063292,59.468438538205994,312000.0,0.0
313000.0,57.044248284,0.0,313000.0,88.4,70.42099089680495,71.42857142857143,60.67796610169493,313000.0,0.0
314000.0,57.216399147,0.0,314000.0,88.7,70.87448708167516,73.22274881516589,61.16838487972509,314000.0,0.0
315000.0,57.471970115,0.0,315000.0,87.6,68.93164962918421,70.6855791962175,59.477124183006545,315000.0,0.0
316000.0,57.686781581,0.0,316000.0,88.3,70.93976334535485,73.94209354120267,61.764705882352956,316000.0,0.0
317000.0,57.878833737,0.0,317000.0,89.60000000000001,72.78056951423785,74.00000000000001,62.85714285714287,317000.0,0.0
318000.0,58.082030864,0.0,318000.0,88.6,70.15597430272314,69.92084432717678,59.13978494623656,318000.0,0.0
319000.0,58.378865512,0.0,319000.0,89.5,72.95208655332304,73.81546134663343,63.15789473684211,319000.0,0.0
320000.0,58.609342719,0.0,320000.0,87.3,69.10577016639095,70.87155963302753,60.31249999999999,320000.0,0.0
321000.0,58.840738722,0.0,321000.0,88.8,71.85604366333797,72.61613691931541,63.036303630363044,321000.0,0.0
322000.0,59.047020547,0.0,322000.0,88.3,71.8952678356954,73.52941176470587,62.738853503184714,322000.0,0.0
323000.0,59.226319385,0.0,323000.0,87.4,68.88197377194932,69.92840095465394,60.0,323000.0,0.0
324000.0,59.425800975,0.0,324000.0,88.2,69.99150607036229,71.9047619047619,60.26936026936027,324000.0,0.0
325000.0,59.609985307,0.0,325000.0,89.5,71.50548722903075,73.88059701492537,60.52631578947369,325000.0,0.0
326000.0,59.853924556,0.0,326000.0,89.0,72.31185908246536,74.17840375586854,62.962962962962976,326000.0,0.0
327000.0,60.078174953,0.0,327000.0,90.9,76.65924550369861,78.0193236714976,68.94197952218431,327000.0,0.0
328000.0,60.315394401,0.0,328000.0,91.10000000000001,77.97923615166123,79.68036529680366,70.91503267973857,328000.0,0.0
329000.0,60.598106915,0.0,329000.0,88.4,69.9600157450952,72.11538461538461,59.44055944055945,329000.0,0.0
330000.0,60.84115719,0.0,330000.0,89.2,72.80734000392785,74.28571428571429,64.35643564356437,330000.0,0.0
331000.0,61.104068148,0.0,331000.0,88.1,69.89262546426079,70.17543859649123,59.93265993265994,331000.0,0.0
332000.0,61.384831991,0.0,332000.0,89.3,72.41272624142732,73.96593673965938,63.103448275862085,332000.0,0.0
333000.0,61.637426307,0.0,333000.0,89.2,73.47571308580608,76.10619469026548,65.04854368932041,333000.0,0.0
334000.0,61.887363275,0.0,334000.0,88.5,69.91544933238458,71.3216957605985,58.483754512635386,334000.0,0.0
335000.0,62.107579551,0.0,335000.0,90.4,75.50683002250311,77.51756440281031,67.23549488054609,335000.0,0.0
336000.0,62.320458343,0.0,336000.0,88.5,70.08791551786922,70.12987012987013,59.21985815602837,336000.0,0.0
337000.0,62.533446504,0.0,337000.0,90.5,75.8323835884077,77.75175644028104,67.46575342465755,337000.0,0.0
338000.0,62.741798978,0.0,338000.0,87.9,70.03912246818204,71.19047619047619,60.96774193548388,338000.0,0.0
339000.0,62.934110134,0.0,339000.0,86.6,66.8685869699592,67.78846153846155,56.0655737704918,339000.0,0.0
340000.0,63.108826156,0.0,340000.0,90.10000000000001,75.20387921534054,76.59574468085107,67.43421052631581,340000.0,0.0
341000.0,63.289318433,0.0,341000.0,89.0,71.8921681359397,74.11764705882354,62.71186440677967,341000.0,0.0
342000.0,63.463254814,0.0,342000.0,87.8,69.01225286001666,72.08237986270024,58.503401360544224,342000.0,0.0
343000.0,63.629612352,0.0,343000.0,89.1,72.94533468358453,73.86091127098322,63.7873754152824,343000.0,0.0
344000.0,63.808191243,0.0,344000.0,87.0,65.8362241143698,68.59903381642512,55.782312925170075,344000.0,0.0
345000.0,63.983481628,0.0,345000.0,87.7,69.7711454524006,71.98177676537586,61.0759493670886,345000.0,0.0
346000.0,64.160192558,0.0,346000.0,88.0,70.42819966879583,72.4770642201835,62.0253164556962,346000.0,0.0
347000.0,64.33689645,0.0,347000.0,89.2,72.61218859044064,74.22434367541767,63.01369863013699,347000.0,0.0
348000.0,64.519583216,0.0,348000.0,89.1,71.08016895549,72.88557213930349,60.64981949458485,348000.0,0.0
349000.0,64.702019496,0.0,349000.0,89.5,73.23886226934448,73.88059701492537,64.16382252559728,349000.0,0.0
350000.0,64.870245529,0.0,350000.0,89.3,71.97808529137554,73.77450980392157,62.05673758865249,350000.0,0.0
351000.0,65.053187402,0.0,351000.0,88.6,71.62711054475947,72.92161520190025,62.25165562913908,351000.0,0.0
352000.0,65.215497659,0.0,352000.0,90.2,75.44462763531764,76.83215130023642,67.22408026755853,352000.0,0.0
353000.0,65.372503451,0.0,353000.0,90.8,77.07245105466725,77.93764988009593,68.91891891891893,353000.0,0.0
354000.0,65.576570896,0.0,354000.0,88.3,70.6469708677458,70.076726342711,60.73825503355705,354000.0,0.0
355000.0,65.777875774,0.0,355000.0,88.4,70.94188376753507,71.42857142857143,61.33333333333334,355000.0,0.0
356000.0,65.973824365,0.0,356000.0,88.5,71.43651952748553,73.1934731934732,62.418300653594784,356000.0,0.0
357000.0,66.162733869,0.0,357000.0,87.0,67.7086024283131,69.55503512880561,56.95364238410596,357000.0,0.0
358000.0,66.352694729,0.0,358000.0,86.2,63.36510127691204,66.09336609336609,52.57731958762887,358000.0,0.0
359000.0,66.543132745,0.0,359000.0,89.1,73.30525078369907,73.60774818401937,64.72491909385114,359000.0,0.0
360000.0,66.836206183,0.0,360000.0,87.9,68.63920048103839,71.05263157894737,59.53177257525084,360000.0,0.0
361000.0,67.05776996,0.0,361000.0,90.2,74.7334117113215,75.62189054726369,65.73426573426575,361000.0,0.0
362000.0,67.254310041,0.0,362000.0,88.2,71.02616484638956,73.42342342342342,62.65822784810127,362000.0,0.0
363000.0,67.447169277,0.0,363000.0,89.3,74.27884615384616,74.64454976303318,67.07692307692308,363000.0,0.0
364000.0,67.65126403,0.0,364000.0,88.4,71.13580603261654,71.84466019417476,60.409556313993185,364000.0,0.0
365000.0,67.871528555,0.0,365000.0,88.3,69.63720350858982,72.3404255319149,59.65517241379311,365000.0,0.0
366000.0,68.068344003,0.0,366000.0,86.8,67.68570924972092,67.4074074074074,57.96178343949043,366000.0,0.0
367000.0,68.259899692,0.0,367000.0,88.8,71.13119326119568,73.07692307692308,60.97560975609757,367000.0,0.0
368000.0,68.48783849,0.0,368000.0,88.7,70.25376434663578,71.8905472636816,59.64285714285715,368000.0,0.0
369000.0,68.766211379,0.0,369000.0,88.9,71.31664358216362,73.05825242718447,62.500000000000014,369000.0,0.0
370000.0,69.144324737,0.0,370000.0,88.1,70.44300716322415,72.26107226107227,61.111111111111114,370000.0,0.0
371000.0,69.399670371,0.0,371000.0,88.6,71.41538955307712,72.79236276849642,61.48648648648649,371000.0,0.0
372000.0,69.642570154,0.0,372000.0,89.60000000000001,73.2002968582502,75.5868544600939,63.88888888888889,372000.0,0.0
373000.0,69.921115057,0.0,373000.0,87.4,68.54843540946942,68.73449131513648,57.71812080536913,373000.0,0.0
374000.0,70.13829598,0.0,374000.0,90.9,76.9643580396922,78.33333333333334,69.15254237288137,374000.0,0.0
375000.0,70.366000841,0.0,375000.0,90.5,75.59346418662008,75.9493670886076,66.89895470383277,375000.0,0.0
376000.0,70.544620801,0.0,376000.0,88.0,70.6601466992665,70.73170731707317,62.264150943396224,376000.0,0.0
377000.0,70.720693226,0.0,377000.0,88.7,71.95890614918855,73.34905660377359,62.582781456953654,377000.0,0.0
378000.0,70.898795358,0.0,378000.0,88.1,69.9889034601029,72.45370370370371,60.465116279069775,378000.0,0.0
379000.0,71.167889085,0.0,379000.0,88.2,70.52196113895148,72.03791469194313,61.81229773462784,379000.0,0.0
380000.0,71.376743092,0.0,380000.0,88.6,71.62711054475947,71.50000000000001,63.69426751592356,380000.0,0.0
381000.0,71.551377994,0.0,381000.0,88.5,69.34314352740458,70.81218274111676,58.483754512635386,381000.0,0.0
382000.0,71.726972146,0.0,382000.0,89.3,71.95811013386727,74.58432304038006,62.71777003484321,382000.0,0.0
383000.0,71.913394131,0.0,383000.0,89.5,72.42067661273379,73.21428571428572,63.41463414634148,383000.0,0.0
384000.0,72.104919689,0.0,384000.0,87.6,68.66534589414952,69.75609756097562,59.21052631578948,384000.0,0.0
385000.0,72.308472481,0.0,385000.0,90.5,76.86876065254444,77.10843373493977,69.35483870967744,385000.0,0.0
386000.0,72.503391158,0.0,386000.0,88.2,69.16870466754457,70.5,58.74125874125875,386000.0,0.0
387000.0,72.869868445,0.0,387000.0,87.9,71.30661607778042,72.24770642201835,62.88343558282208,387000.0,0.0
388000.0,73.039247776,0.0,388000.0,89.4,73.29396292395835,74.76190476190477,63.82252559726963,388000.0,0.0
389000.0,73.253038203,0.0,389000.0,87.0,66.01271647285199,68.89952153110048,54.22535211267606,389000.0,0.0
390000.0,73.50059856,0.0,390000.0,88.9,72.179335512201,73.94366197183099,62.11604095563141,390000.0,0.0
391000.0,73.735875686,0.0,391000.0,89.3,71.82549713515336,74.02912621359224,61.648745519713266,391000.0,0.0
392000.0,73.951170673,0.0,392000.0,88.6,69.92401857323766,72.19512195121952,59.85915492957747,392000.0,0.0
393000.0,74.119924629,0.0,393000.0,89.3,73.68990479187978,75.11627906976744,65.25974025974027,393000.0,0.0
394000.0,74.279592072,0.0,394000.0,87.3,68.81507091501985,69.76190476190477,59.424920127795524,394000.0,0.0
395000.0,74.445131672,0.0,395000.0,89.2,73.46267820548734,74.82517482517483,64.82084690553746,395000.0,0.0
396000.0,74.601235275,0.0,396000.0,89.60000000000001,74.66578321705578,75.35545023696683,66.66666666666667,396000.0,0.0
397000.0,74.758088516,0.0,397000.0,88.8,71.06765518844773,73.01204819277109,60.97560975609757,397000.0,0.0
398000.0,74.925363116,0.0,398000.0,86.5,66.00694969028554,68.6046511627907,57.14285714285713,398000.0,0.0
399000.0,75.107227581,0.0,399000.0,88.1,70.58968909099897,72.45370370370371,61.61290322580646,399000.0,0.0
400000.0,75.288053804,0.0,400000.0,89.5,74.04074367088609,76.08200455580865,65.11627906976746,400000.0,0.0
401000.0,75.488062901,0.0,401000.0,88.8,72.4568039071991,71.71717171717172,63.9871382636656,401000.0,0.0
402000.0,75.674531951,0.0,402000.0,89.8,74.0604543998047,75.53956834532374,65.65656565656568,402000.0,0.0
403000.0,75.857119106,0.0,403000.0,89.7,73.01828469639023,75.00000000000001,63.34519572953737,403000.0,0.0
404000.0,76.032701599,0.0,404000.0,90.7,77.37160209057198,78.06603773584906,70.28753993610223,404000.0,0.0
405000.0,76.212912738,0.0,405000.0,88.2,70.51046878358183,73.0593607305936,62.30031948881789,405000.0,0.0
406000.0,76.376413193,0.0,406000.0,89.9,74.13466364819045,74.75,65.29209621993128,406000.0,0.0
407000.0,76.695682888,0.0,407000.0,89.8,74.10641754671,76.49769585253458,65.54054054054055,407000.0,0.0
408000.0,76.904978208,0.0,408000.0,89.3,72.75245991810459,73.51485148514853,63.85135135135136,408000.0,0.0
409000.0,77.108069983,0.0,409000.0,88.2,68.57037838068197,70.79207920792079,58.303886925795055,409000.0,0.0
410000.0,77.302936341,0.0,410000.0,86.8,67.45931181374893,67.64705882352942,57.28155339805826,410000.0,0.0
411000.0,77.510300766,0.0,411000.0,90.0,74.58729771488983,76.1904761904762,65.75342465753425,411000.0,0.0
412000.0,77.685137749,0.0,412000.0,88.7,70.45195435480666,71.53652392947104,59.498207885304666,412000.0,0.0
413000.0,77.864280909,0.0,413000.0,87.9,71.00268404907976,74.08993576017131,62.65432098765432,413000.0,0.0
414000.0,78.041287099,0.0,414000.0,86.8,67.17316157270399,67.64705882352942,56.72131147540984,414000.0,0.0
415000.0,78.214867581,0.0,415000.0,88.1,68.52018411724247,70.97560975609757,58.39160839160839,415000.0,0.0
416000.0,78.369289325,0.0,416000.0,90.10000000000001,75.70885964137445,75.00000000000001,67.9611650485437,416000.0,0.0
417000.0,78.552761275,0.0,417000.0,89.3,73.04133997137848,74.70449172576834,64.80263157894738,417000.0,0.0
418000.0,78.738297428,0.0,418000.0,88.7,69.74240882557704,71.0997442455243,59.35251798561152,418000.0,0.0
419000.0,78.89519039,0.0,419000.0,90.60000000000001,76.79012345679013,78.0885780885781,69.67741935483872,419000.0,0.0
420000.0,79.065438052,0.0,420000.0,88.4,69.7211737743601,71.77615571776155,59.86159169550174,420000.0,0.0
421000.0,79.307424295,0.0,421000.0,89.60000000000001,73.00888630512416,74.12935323383086,62.318840579710155,421000.0,0.0
422000.0,79.540549106,0.0,422000.0,89.0,72.01758313321666,74.23887587822014,62.83783783783785,422000.0,0.0
423000.0,79.697601866,0.0,423000.0,90.2,74.2394052982709,76.49880095923263,65.12455516014236,423000.0,0.0
424000.0,79.872827185,0.0,424000.0,90.0,73.5225587799195,73.95833333333334,64.2857142857143,424000.0,0.0
425000.0,80.055416499,0.0,425000.0,88.4,70.15278685487564,72.18225419664269,61.20401337792642,425000.0,0.0
426000.0,80.217018581,0.0,426000.0,88.8,71.02948784273151,72.88135593220339,61.3793103448276,426000.0,0.0
427000.0,80.374034956,0.0,427000.0,87.7,67.3656952433511,69.70443349753694,55.5956678700361,427000.0,0.0
428000.0,80.540595502,0.0,428000.0,90.4,75.82107596211969,77.35849056603774,68.21192052980135,428000.0,0.0
429000.0,80.711955605,0.0,429000.0,86.7,67.06290242694402,68.92523364485982,57.77777777777777,429000.0,0.0
430000.0,80.879548202,0.0,430000.0,90.2,74.91694437192542,76.55502392344499,66.08996539792389,430000.0,0.0
431000.0,81.049636752,0.0,431000.0,89.60000000000001,74.20110240673947,75.29691211401426,65.21739130434784,431000.0,0.0
432000.0,81.218244936,0.0,432000.0,88.3,71.12109394283458,73.94209354120267,62.738853503184714,432000.0,0.0
433000.0,81.371013931,0.0,433000.0,88.1,69.2633536522368,71.11650485436894,57.95053003533569,433000.0,0.0
434000.0,81.538249664,0.0,434000.0,89.1,72.72982006684947,73.92344497607655,63.7873754152824,434000.0,0.0
435000.0,81.711345561,0.0,435000.0,88.9,71.64200457815568,73.69668246445498,61.98630136986303,435000.0,0.0
436000.0,81.877237373,0.0,436000.0,88.9,71.97818842774917,71.96969696969697,63.486842105263165,436000.0,0.0
437000.0,82.034956915,0.0,437000.0,87.7,69.49646853424332,70.57416267942584,60.450160771704184,437000.0,0.0
438000.0,82.202447863,0.0,438000.0,88.9,70.42807361544773,71.8274111675127,60.21505376344087,438000.0,0.0
439000.0,82.362591122,0.0,439000.0,88.7,70.86577631104007,73.0952380952381,61.0344827586207,439000.0,0.0
440000.0,82.539373116,0.0,440000.0,89.8,74.9152775796686,75.82938388625593,66.33663366336636,440000.0,0.0
441000.0,82.734670292,0.0,441000.0,87.5,68.04866826849343,70.51886792452831,56.896551724137936,441000.0,0.0
442000.0,82.915338217,0.0,442000.0,88.2,70.9504138335114,72.68518518518519,61.563517915309454,442000.0,0.0
443000.0,83.076994424,0.0,443000.0,89.60000000000001,72.97255154706156,75.29691211401426,64.01384083044984,443000.0,0.0
444000.0,83.245963461,0.0,444000.0,87.4,68.68335893344468,71.16704805491992,58.95765472312704,444000.0,0.0
445000.0,83.409177019,0.0,445000.0,87.9,67.53455825534472,68.81443298969072,56.63082437275986,445000.0,0.0
446000.0,83.596883028,0.0,446000.0,88.5,72.80912478483742,73.98190045248869,65.25679758308158,446000.0,0.0
447000.0,83.799510512,0.0,447000.0,89.2,73.51292226042683,75.67567567567568,64.82084690553746,447000.0,0.0
448000.0,83.978001149,0.0,448000.0,88.2,72.0585728087291,72.68518518518519,64.67065868263472,448000.0,0.0
449000.0,84.1457438,0.0,449000.0,88.8,71.38111664750224,72.06982543640899,62.033898305084755,449000.0,0.0
450000.0,84.310087527,0.0,450000.0,90.60000000000001,76.41568607772788,77.72511848341233,67.91808873720137,450000.0,0.0
451000.0,84.468425587,0.0,451000.0,88.2,70.56828158671881,71.77033492822967,61.68831168831169,451000.0,0.0
452000.0,84.634010492,0.0,452000.0,90.3,75.9350593932658,76.6265060240964,67.986798679868,452000.0,0.0
453000.0,84.79996565,0.0,453000.0,88.5,70.72390863822898,72.48803827751196,60.20761245674742,453000.0,0.0
454000.0,84.964247787,0.0,454000.0,88.8,69.252225095675,71.42857142857143,58.974358974358985,454000.0,0.0
455000.0,85.125384775,0.0,455000.0,87.0,67.5168912165674,70.04608294930877,56.95364238410596,455000.0,0.0
456000.0,85.278080563,0.0,456000.0,89.5,72.05960617349655,73.9454094292804,61.81818181818183,456000.0,0.0
457000.0,85.434664606,0.0,457000.0,87.6,66.64425016812375,69.23076923076923,54.90909090909092,457000.0,0.0
458000.0,85.593304276,0.0,458000.0,88.0,69.38775510204083,72.4770642201835,60.00000000000001,458000.0,0.0
459000.0,85.760407297,0.0,459000.0,90.5,75.99021411674318,76.82926829268294,67.57679180887374,459000.0,0.0
460000.0,85.924044676,0.0,460000.0,87.4,69.05165426276618,70.2127659574468,60.0,460000.0,0.0
461000.0,86.083395801,0.0,461000.0,87.1,68.4840074661142,70.48054919908468,57.284768211920536,461000.0,0.0
462000.0,86.24973403,0.0,462000.0,89.0,72.9070712544026,71.72236503856043,63.93442622950821,462000.0,0.0
463000.0,86.416632578,0.0,463000.0,89.2,71.70048633238302,74.28571428571429,61.9718309859155,463000.0,0.0
464000.0,86.574967175,0.0,464000.0,89.3,72.25823178636247,73.38308457711443,61.09090909090909,464000.0,0.0
465000.0,86.746454003,0.0,465000.0,89.2,72.30485177966972,74.58823529411765,62.75862068965519,465000.0,0.0
466000.0,86.921231412,0.0,466000.0,90.0,73.44028047063823,74.35897435897436,62.54681647940076,466000.0,0.0
467000.0,87.132799003,0.0,467000.0,88.3,70.65433312599073,72.20902612826605,60.86956521739131,467000.0,0.0
468000.0,87.32040877,0.0,468000.0,89.5,72.86260725731418,73.1457800511509,62.500000000000014,468000.0,0.0
469000.0,87.584699008,0.0,469000.0,89.9,73.42804525124967,76.40186915887851,64.18439716312058,469000.0,0.0
470000.0,87.77145141,0.0,470000.0,88.8,71.47746719908729,73.33333333333334,61.643835616438366,470000.0,0.0
471000.0,87.93729393,0.0,471000.0,89.5,73.46286823429507,75.46728971962618,64.16382252559728,471000.0,0.0
472000.0,88.095081782,0.0,472000.0,88.2,71.34239043321563,73.48314606741573,61.81229773462784,472000.0,0.0
473000.0,88.250714484,0.0,473000.0,87.5,69.4743731257265,72.16035634743875,60.06389776357827,473000.0,0.0
474000.0,88.407117528,0.0,474000.0,87.7,67.43826506840611,69.40298507462687,56.690140845070424,474000.0,0.0
475000.0,88.565247259,0.0,475000.0,87.9,68.13542182381259,69.13265306122449,57.6923076923077,475000.0,0.0
476000.0,88.729120246,0.0,476000.0,89.60000000000001,73.16212143107828,73.53689567430027,63.12056737588654,476000.0,0.0
477000.0,88.896329235,0.0,477000.0,91.9,79.0695511064714,80.04926108374384,71.1743772241993,477000.0,0.0
478000.0,89.055541214,0.0,478000.0,89.1,72.50945775535939,74.04761904761905,62.7986348122867,478000.0,0.0
479000.0,89.217158979,0.0,479000.0,88.9,71.4514984105429,72.79411764705883,61.8556701030928,479000.0,0.0
480000.0,89.374899159,0.0,480000.0,90.2,75.51273337864312,76.94117647058825,67.5496688741722,480000.0,0.0
481000.0,89.537450051,0.0,481000.0,88.8,72.47345654738498,73.83177570093459,63.398692810457526,481000.0,0.0
482000.0,89.701172282,0.0,482000.0,87.2,68.9103062334836,71.10609480812641,60.24844720496893,482000.0,0.0
483000.0,89.866037138,0.0,483000.0,88.3,71.27847604084839,72.20902612826605,61.88925081433225,483000.0,0.0
484000.0,90.033257651,0.0,484000.0,91.5,78.40315466390228,78.64321608040203,70.48611111111113,484000.0,0.0
